2022-05-03 18:03:12,812 train INFO: 

Start training with pytorch version 1.7.1+cu110
2022-05-03 18:10:46,026 train INFO: Iter:720, LR:3.5e-05, total_loss: 5.078, loss_2d: 37.956, loss_bone: 0.000, loss_root: 0.000, To Finish: 87h44min,
2022-05-03 18:10:58,583 train INFO: Iter:740, LR:3.5e-05, total_loss: 101.878, loss_2d: 399.768, loss_bone: 4.131, loss_root: 0.336, To Finish: 87h4min,
2022-05-03 18:11:11,291 train INFO: Iter:760, LR:3.6e-05, total_loss: 17.372, loss_2d: 5.616, loss_bone: 2.731, loss_root: 0.000, To Finish: 88h6min,
2022-05-03 18:11:24,048 train INFO: Iter:780, LR:3.6e-05, total_loss: 115.882, loss_2d: 459.105, loss_bone: 4.511, loss_root: 0.412, To Finish: 88h27min,
2022-05-03 18:11:36,682 train INFO: Iter:800, LR:3.6e-05, total_loss: 50.970, loss_2d: 144.760, loss_bone: 3.252, loss_root: 0.333, To Finish: 87h35min,
2022-05-03 18:11:49,500 train INFO: Iter:820, LR:3.7e-05, total_loss: 62.276, loss_2d: 430.872, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h51min,
2022-05-03 18:12:02,279 train INFO: Iter:840, LR:3.7e-05, total_loss: 8.749, loss_2d: 57.800, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h35min,
2022-05-03 18:12:15,225 train INFO: Iter:860, LR:3.8e-05, total_loss: 79.727, loss_2d: 294.119, loss_bone: 3.517, loss_root: 0.554, To Finish: 89h45min,
2022-05-03 18:12:27,842 train INFO: Iter:880, LR:3.8e-05, total_loss: 8.458, loss_2d: 55.222, loss_bone: 0.000, loss_root: 0.000, To Finish: 87h27min,
2022-05-03 18:12:40,494 train INFO: Iter:900, LR:3.8e-05, total_loss: 113.261, loss_2d: 255.186, loss_bone: 7.149, loss_root: 0.423, To Finish: 87h42min,
2022-05-03 18:12:53,416 train INFO: Iter:920, LR:3.9e-05, total_loss: 14.285, loss_2d: 95.804, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h34min,
2022-05-03 18:13:06,287 train INFO: Iter:940, LR:3.9e-05, total_loss: 72.814, loss_2d: 161.209, loss_bone: 5.062, loss_root: 0.187, To Finish: 89h13min,
2022-05-03 18:13:19,252 train INFO: Iter:960, LR:4.0e-05, total_loss: 132.041, loss_2d: 261.319, loss_bone: 9.231, loss_root: 0.350, To Finish: 89h51min,
2022-05-03 18:13:32,033 train INFO: Iter:980, LR:4.0e-05, total_loss: 152.270, loss_2d: 315.879, loss_bone: 10.246, loss_root: 0.243, To Finish: 88h35min,
2022-05-03 18:13:44,920 train INFO: Iter:1000, LR:4.0e-05, total_loss: 36.148, loss_2d: 89.313, loss_bone: 2.987, loss_root: 0.195, To Finish: 89h18min,
2022-05-03 18:13:57,682 train INFO: Iter:1020, LR:4.1e-05, total_loss: 88.867, loss_2d: 178.571, loss_bone: 4.892, loss_root: 1.431, To Finish: 88h26min,
2022-05-03 18:14:10,281 train INFO: Iter:1040, LR:4.1e-05, total_loss: 91.733, loss_2d: 226.305, loss_bone: 5.375, loss_root: 0.417, To Finish: 87h18min,
2022-05-03 18:14:23,165 train INFO: Iter:1060, LR:4.2e-05, total_loss: 64.482, loss_2d: 192.336, loss_bone: 2.991, loss_root: 0.982, To Finish: 89h16min,
2022-05-03 18:14:36,099 train INFO: Iter:1080, LR:4.2e-05, total_loss: 30.771, loss_2d: 209.627, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h37min,
2022-05-03 18:14:48,932 train INFO: Iter:1100, LR:4.3e-05, total_loss: 15.950, loss_2d: 5.460, loss_bone: 2.572, loss_root: 0.000, To Finish: 88h55min,
2022-05-03 18:15:01,623 train INFO: Iter:1120, LR:4.3e-05, total_loss: 74.480, loss_2d: 289.050, loss_bone: 3.401, loss_root: 0.246, To Finish: 87h55min,
2022-05-03 18:15:14,569 train INFO: Iter:1140, LR:4.3e-05, total_loss: 13.175, loss_2d: 88.746, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h41min,
2022-05-03 18:15:27,398 train INFO: Iter:1160, LR:4.4e-05, total_loss: 116.559, loss_2d: 235.517, loss_bone: 8.226, loss_root: 0.235, To Finish: 88h53min,
2022-05-03 18:15:40,318 train INFO: Iter:1180, LR:4.4e-05, total_loss: 109.515, loss_2d: 197.652, loss_bone: 3.201, loss_root: 2.908, To Finish: 89h30min,
2022-05-03 18:15:53,368 train INFO: Iter:1200, LR:4.5e-05, total_loss: 170.341, loss_2d: 315.117, loss_bone: 11.879, loss_root: 0.223, To Finish: 90h24min,
2022-05-03 18:16:06,244 train INFO: Iter:1220, LR:4.5e-05, total_loss: 22.620, loss_2d: 153.731, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h11min,
2022-05-03 18:16:19,287 train INFO: Iter:1240, LR:4.5e-05, total_loss: 117.238, loss_2d: 225.796, loss_bone: 8.298, loss_root: 0.332, To Finish: 90h21min,
2022-05-03 18:16:32,051 train INFO: Iter:1260, LR:4.6e-05, total_loss: 72.528, loss_2d: 297.857, loss_bone: 3.119, loss_root: 0.148, To Finish: 88h24min,
2022-05-03 18:16:45,163 train INFO: Iter:1280, LR:4.6e-05, total_loss: 61.669, loss_2d: 218.371, loss_bone: 2.917, loss_root: 0.466, To Finish: 90h49min,
2022-05-03 18:16:58,073 train INFO: Iter:1300, LR:4.7e-05, total_loss: 63.164, loss_2d: 236.301, loss_bone: 3.079, loss_root: 0.181, To Finish: 89h25min,
2022-05-03 18:17:10,922 train INFO: Iter:1320, LR:4.7e-05, total_loss: 29.492, loss_2d: 202.508, loss_bone: 0.000, loss_root: 0.000, To Finish: 88h59min,
2022-05-03 18:17:23,837 train INFO: Iter:1340, LR:4.7e-05, total_loss: 81.546, loss_2d: 198.261, loss_bone: 5.214, loss_root: 0.194, To Finish: 89h26min,
2022-05-03 18:17:36,533 train INFO: Iter:1360, LR:4.8e-05, total_loss: 27.934, loss_2d: 174.951, loss_bone: 0.000, loss_root: 0.000, To Finish: 87h55min,
2022-05-03 18:17:49,496 train INFO: Iter:1380, LR:4.8e-05, total_loss: 163.116, loss_2d: 400.965, loss_bone: 9.979, loss_root: 0.319, To Finish: 89h46min,
2022-05-03 18:18:02,394 train INFO: Iter:1400, LR:4.9e-05, total_loss: 80.430, loss_2d: 197.087, loss_bone: 5.054, loss_root: 0.226, To Finish: 89h19min,
2022-05-03 18:18:15,333 train INFO: Iter:1420, LR:4.9e-05, total_loss: 18.112, loss_2d: 119.888, loss_bone: 0.000, loss_root: 0.000, To Finish: 89h35min,
2022-05-03 18:18:28,360 train INFO: Iter:1440, LR:4.9e-05, total_loss: 38.012, loss_2d: 82.930, loss_bone: 2.749, loss_root: 0.523, To Finish: 90h12min,
2022-05-03 18:18:41,165 train INFO: Iter:1460, LR:5.0e-05, total_loss: 88.661, loss_2d: 373.539, loss_bone: 3.744, loss_root: 0.305, To Finish: 88h40min,
